comment,emotion
"虽然吃不到
但是看着就很饱
还是泡面好
[酸了]",1
群演来支持一下哈哈哈哈，很搞笑的一次拍摄[笑哭]在课上看到放映成果感觉真挺好的[支持],1
看到评论区的我想说，思考是好事，有争论也是好事，为什么要有人嘲笑认真讨论的人……,1
??b，你赌牛魔的，弹幕那一堆发开赌，入股的更是群人机[辣眼睛],-1
超神哥。你以后有帮助这种家庭的，有需要灯具的，你直接联系我，灯具我来提供，不收取任何费用。我尽一些绵薄之力！立字为证！,1
入股了，加油,1
屏幕距离系数拉满，压枪直接打开新世界！就是手感会有点奇怪,1
店员盯着背看了半天，才发现看错面了[doge],0
难绷,0
美末一是我感觉最好玩的末世游戏了，地铁也消光也都很不错。,1
从17年开始看绵羊，最开始在微博，后来追到B站，去香港的vlog看了很多遍，生存料理的开头我都会背了，爆火转折点应该是疫情那年的龙吟草莓吧，时间过得很快，绵羊陪伴了我的整个学习生涯，十年了，祝绵羊越来越好[给心心],1
这这这，我看大姨已经10年了吗！？生日快乐！！！,-1
等我27天后 高考完再来看！！！！等我！！！！！！,1
一口气过了16个结局 现在脑子有点懵[傲娇] 真的很棒[给心心][给心心][给心心],1
这模式指挥官权限太低了，不如人间炼狱那个指挥官权限大。人家可以空投物资，建议给指挥官额外购买载具和呼叫支援的权利。,-1
太好了本来只能拿一面锦旗，现在可以免费牢饭了[支持],1
和赵元任先生一起去方言调查……妈耶梦都不敢这么梦,-1
我也曾幻想自己的父亲是某个行业的手艺人，我可以跟着他子承父业，虽然挣的钱可能只够养活家人，但至少不用理会那些职场是非，简简单单过日子就够了。[大哭],1
天津人表示，里面部分教程是限定版本，不可每日发生,-1
有幸让先生画过亡妻的画，虽然已经离开三四年了，但还是谢谢先生的油画。[保佑],1
好强的皮肤质感,1
现在想起来还是很悲痛，那些个游戏里从那以后再也没上线过的好友。那些如今仍然埋在那片土地下的同胞，到现在每年5月12日心里都会难过,1
竟然会读ri本，不是li本，很厉害[doge],1
支持一下，前年高考想考北大的，结果没去成，玩玩北大的游戏就当圆梦了[打call],1
心疼牛哥，最后都快哭了,1
不贵，毕竟丽炙都668一个人了,1
很喜欢，我辈之新青年当如此，摆脱所有冷气，惰气，暮气，永远昂首，永远在路上，永远为了中华民族之崛起而读书，“在人类群星闪耀的年代留下属于我的印记？”，先生，我大抵是做梦了！,1
中国内衣店有那种牛人女老板 目测能测出来你穿啥  很神奇,-1
弹幕太多批评的声音了，但是真正拍过尝试过的人才知道，已经很好了,1
其实从一些随机任务还有地图实际走向可以知道，璃月和须弥陆地交通来往其实走的是天衡山——遁玉陵——采樵谷——香醉坡——茸蕈窟——须弥城这条路，层岩这条路因为之前层岩封闭已经很久没人走动了，当然，这是玛微卡，把山撞出一个洞我也没意见,0
做得真好，建议上steam299[微笑],1
@应该是萌绫 @小风扇__ @神灵之主233 @夕阳ng @逃少顾北啊 @64646464535 @一生彗星 @盾小七 @开与祈 @萌氏大帝,1
把别人水印挡住还不标明出处是何意,-1
[滑稽],-1
其实我们每个人都不一定能力很强，至少一分力也是值得做的,1
拍摄，道具都不错，但是节奏真的完全不对，果然人人都在模仿星爷，可星爷真就是唯一,1
没有你的日子里我简直就是乱吃,-1
你的意思是？,-1
给我干沉默了……这玩意儿都好多年了，不知道在顿悟什么,1
看见视频里出现一个个曾在自己电脑屏幕面前出现的画面，又想再玩3a了，可是上一次沉下心来感受游戏的艺术已经是两年前了[大哭],1
之前公司出资帮的一个老人，房子盖了不到两个月吧就被他二儿子站了，把他赶出去了，好担心up主帮助的人遇到同样问题,1
这种指挥方法用过了，确实不错。不过我想吐槽一句手机端好多人都不听指挥啊，说详细一点的指令就直接骂，比如什么“医生尽量跟紧人其他人倒了也不要死”这种容易被骂“ 死都管事真多”（亲身经历），而且有一些人就算直接骂娘了举报也没有用...（不过我玩的大部分局队友还是很听指挥的）[笑哭],1
学会了，这就去创业！,1
结局14 我一直在坚持用画画记录见闻 和沈从文是好朋友,1
"本次更新新装备—烧饼
作用与大饼相似：当烧饼单体出现时呈现干属性，可与菜结合作为新菜体现
与大饼的区别：烧饼可与稀的结合",1
挂糊的刚出锅的好吃，放半小时吃就有点咸了，点外卖吃的两家都是这样,1
这个靠谱点，up至少比较懂不瞎吹牛，对大型项目的复杂性很有认识，希望up加油！,1
@Noctis_64 @名为戰神之人 @Lying丶Eight @DJ喜羊羊_ @麦当劳原味板烧鸡腿堡,1
@无声的惊雷 想问这个“项目”到底新鲜在哪？一堆入股[笑哭],1
95刀真的巨便宜，你想象不到如果中国有个豪华自助餐才95块钱一份，不敢想,-1
这篇文章就像地里长出来的一样，充满土气但蕴含着生机和希望,1
这也太还原了吧[热词系列_妙啊],1
已经16万粉丝了，真厉害,1
up做得很好啊，不过结尾太潦草了，正在激情阶段直接被打断了，希望做长一点,1
点赞需谨慎啊同学们，不看到最后都不知道牛哥又涨了,0
这一看就很好吃，不过还是想说一哈，在新疆烤串一定不会用那么多料。新鲜的羊肉陪皮牙子就够了，烤的时候再撒点料调味，诶，又饿了,1
音乐区活化石和音乐区新生代终于也是一起唱歌了,1
尽绵薄之力[给心心]，祝早日康复,1
入股!助你二币之力,1
爱吃调料味的可以这么做 爱吃原味肉香的 盐辣椒面孜然面就可以了,1
妈妈怎么舍得自己的孩子不管……这是我无法理解的,0
牛哥，心疼的我眼泪都掉下来了，你信吗？赶紧直播卖货，挣点钱再去赌,1
看得出来很热爱很认真，点赞！食神的节奏其实是偏快的，演员能量都很高涨饱满，表情都很张扬，这就是当时港片演员的精神气。换价格标签那个镜头是“啪啪啪”拍上去有节奏有力道的，里面每个人都是带着社会气息，说话做事火气很爆，包括史蒂芬周，爆粗口打人习以为常。,0
好高质量的视频，希望我们噼里啪啦以后都是这种立誓视频[打call][打call],1
那我十八的时候失忆，时间是不是又慢下来了？36才到中点？那我36时再失忆，是不是又开启一段新的起点？[妙啊][妙啊],1
感觉这动画的创作灵感是任天堂大乱斗x,1
500种一样吃一口我就撑了[笑哭],1
不吹。我从小学四年级看到现在。马上升高中了。,1
谁把哥们走马灯干出来了,0
"还真是暗杀枪。看见用这把枪遭遇战敢往你脸上冲，还给你们穿了的，直接举报不敢说十有八九，六七也是有了。
这把枪的设计理念就有问题，一把步枪，高射速低伤害，别说马枪的事了，你只要瞄的不是头，人家一跑，你一个跟枪——弹夹空了。",-1
剧本一般 不如二舅治好我的内耗,1
"27万粉丝我支援你5毛，他支援你现在1块。
那就还亏25万9998.5",-1
感觉看你吃都觉得不好吃。不是太咸了，就是太甜了。,1
放心我给c盘划了4个t，根本用不完[笑哭],1
@雪纷飞的糖果 收藏了,1
一叠专利拿出来人傻了，定金一看发明专利在哪里？全是实用新型专利，这不就还是在包装,0
95美元，按人家的消费水平来说性价比极高啊。。放在中国100块人民币的自助你能吃到这些？？,1
"高情商——对数感受世界
低情商——人天然地双标",-1
"我这腿也是激素药物弄坏的，膝盖骨梗死+半月板损伤，右侧股骨头坏死[大哭]疼起来真要命啊！
希望所有人都不要生病，不需要吃药。都能健健康康的[保佑]",-1
天啊！换了几十个账号，都关注了绵羊,-1
"推荐一些优化电脑的软件：
360浏览器
360安全卫士
腾讯电脑管家
鲁大师
金山毒霸
猎豹浏览器
2345安全卫士
2345浏览器
2345看图王
百度卫士
再来就是
360安全桌面
驱动精灵
小白记事本
快吧游戏
金山WPS
2345好压
搜狗高速浏览器
毒霸主页
360浏览器极速版
再推荐几个好用的小工具。
小鸟壁纸
ABC看图王
速压
极速浏览器
今日热点
360WiFi助手
尼古拉下载器
龙神传说
复古传奇1.76
百度一下
迅雷看看
暴风影音",1
"你收到来自学某通课程《天津常见早点的行为研究》的签到活动
↓签到处",1
"问，
王爷说了好多次说吃鸡蛋吃双不吃单，今天的方便面，飞一个，卧一个，熏一个。这不是单吗，俩熏蛋只吃了一个，求解答",1
请各位干员的ID至少像个人~~~,-1
龙年已经过了，不要画蛇添足[doge],-1
请严格按照实验室规章制度进行作业 ——天津碳水大学糖油混合物院宣,1
"我有一个困扰我很久的问题，就是你在D盘装上一个软件。那么它会在C盘会产出大量的数据文件，我的C盘都有90多个G的占用，在系统分类中它还属于应用程序[藏狐]。
这些文件难道不能生成在D盘本地文件里面吗",1
额，这玩意不好几年前就有了吗，桌宠，互动闹钟，这不都是吗？？？[千恋万花表情包_呆],1
同样都是底层，很多人只是恨自己没一副丁真的脸而已,-1
奶奶说被人赶出来了。。之后赶他们的人不会再做坏吗？有点担心啊,1
要能设置成载具分越高的人优先选择载具就好了 大手子不至于抢不过,1
"战略信标已部署
    ［【丨】］
      丨丨
      丨丨 
     // ㄧ\\@海人的第10086个id @非要指望救人位吗_ @白井晴子 @反杀闰土的啊猹 @若无前路 @STOANL@乂啥都莓了 你们最喜欢的",0
后半段视角太低了，看不到前面的风景有点可惜，但是开了半小时也挺不容易，希望以后还能刷到你的视频[热词系列_哇酷哇酷],-1
不知道在燃什么，一个过时的想法加上没有实现的demo，代码还是找人写的,0
1多其实挺好理解的，因为计数线性增长的数据需要有前面的数据才会有后面的数据，你要数到2前面必然有个1，同理，数到10前面必有123456789，而刚好数到10停止时，1的占比为2/10，只有刚好数到20时，2和1的数量才是一样多的，而数据位数越多，刚好在2和1一样多的概率就是越低的，因为每一位级上从1到2都是一个数量级而不是真正的1而已,1
常在河边走，哪有不湿鞋[笑哭]这行业不可控因素太多，这段时间爆赚。。下段时间就让你亏本。,-1
